,name,1st,2nd,3rd,4th,5th,6th,7th,1st names,2nd names,3rd names,4th names,5th names,6th names,7names,predicted cluster
10,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\gorkiy_v_lyudyah_1.txt,2.0886339937434832,0.7555787278415016,8.767123287671232,0.7210829254022872,4.75,0.1551616266944734,0.5205479452054794,"stressed_first_v, c_in_the_end, c_in_the_beginning, two_syl_open_syls, three_syl_open_syls, one_syl, two_syl","one_syl_cvc, one_syl_begin_cc, two_syl_begin_cc, two_syl_1th_stressed, three_syl_2nd_stressed, two_syl_2nd_stressed, three_syl_1th_stressed, three_syl_cv_pattern, four_syl_cv_pattern,","nom, acc, dat, abl, sent_simple, sent_two_homogen, sent_three_homogen, no_predic, sent_complic_soch, verbs_pers, parenth","one_syl_end_cc, two_syl_middle_cc, three_syl_begin_cc, three_syl_middle_cc, three_syl_end_cc, four_syl_cc_on_the_edge, five_syl_cv_pattern, adv, numeral, a_pro,","gen, ins, coord_conjs_num, sent_complic_depend, inverse, s_pro","three_syl_3rd_stressed, three_syl_cc_on_the_edge, five_syl_cc_on_the_edge, rare_obsol,","alt_conjs_num, particip_clause",3
11,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\kozlov_ezhik_v_tumane.txt,2.1893333333333334,0.7946666666666666,4.512820512820514,0.7909773024683001,2.6410256410256414,0.10666666666666667,0.1282051282051282,"stressed_first_v, c_in_the_end, c_in_the_beginning, two_syl_open_syls, three_syl_open_syls, one_syl, two_syl","one_syl_cvc, one_syl_begin_cc, two_syl_begin_cc, two_syl_1th_stressed, three_syl_2nd_stressed, two_syl_2nd_stressed, three_syl_1th_stressed, three_syl_cv_pattern, four_syl_cv_pattern,","nom, acc, dat, abl, sent_two_homogen, sent_three_homogen, no_predic, sent_complic_soch, verbs_pers, parenth","one_syl_end_cc, two_syl_middle_cc, three_syl_begin_cc, three_syl_middle_cc, three_syl_end_cc, four_syl_cc_on_the_edge, adv, numeral, a_pro,","gen, ins, coord_conjs_num, sent_complic_depend, inverse, s_pro","three_syl_3rd_stressed, three_syl_cc_on_the_edge, five_syl_cc_on_the_edge,","alt_conjs_num, particip_clause",2
12,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\kuprin_slon.txt,2.1013277428371766,0.7421383647798742,6.090909090909093,0.8785545060369724,2.275974025974026,0.13522012578616352,0.2857142857142857,"stressed_first_v, c_in_the_end, c_in_the_beginning, two_syl_open_syls, three_syl_open_syls, one_syl, two_syl","one_syl_cvc, one_syl_begin_cc, two_syl_begin_cc, two_syl_1th_stressed, three_syl_2nd_stressed, two_syl_2nd_stressed, three_syl_1th_stressed, three_syl_cv_pattern, four_syl_cv_pattern,","nom, acc, dat, abl, sent_simple, sent_two_homogen, sent_three_homogen, no_predic, sent_complic_soch, verbs_pers, parenth","one_syl_end_cc, two_syl_middle_cc, three_syl_begin_cc, three_syl_middle_cc, three_syl_end_cc, four_syl_cc_on_the_edge, five_syl_cv_pattern, adv, numeral, a_pro,","gen, ins, coord_conjs_num, sent_complic_depend, inverse, s_pro","three_syl_3rd_stressed, three_syl_cc_on_the_edge, five_syl_cc_on_the_edge,","alt_conjs_num, particip_clause",2
13,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\paustovskiy_rastrepannyi_vorobei.txt,2.031535648994516,0.75,6.2267441860465125,0.66502585567181,2.7674418604651168,0.1526508226691042,0.31976744186046513,"stressed_first_v, c_in_the_end, c_in_the_beginning, two_syl_open_syls, three_syl_open_syls, one_syl, two_syl","one_syl_cvc, one_syl_begin_cc, two_syl_begin_cc, two_syl_1th_stressed, three_syl_2nd_stressed, two_syl_2nd_stressed, three_syl_1th_stressed, three_syl_cv_pattern, four_syl_cv_pattern,","nom, acc, dat, abl, sent_simple, sent_two_homogen, sent_three_homogen, no_predic, sent_complic_soch, verbs_pers, parenth","one_syl_end_cc, two_syl_middle_cc, three_syl_begin_cc, three_syl_middle_cc, three_syl_end_cc, four_syl_cc_on_the_edge, five_syl_cv_pattern, adv, numeral, a_pro,","gen, ins, coord_conjs_num, sent_complic_depend, inverse, s_pro","three_syl_3rd_stressed, three_syl_cc_on_the_edge, five_syl_cc_on_the_edge,","alt_conjs_num, particip_clause",1
14,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\skazka_o_poteryannom_vremeni.txt,2.1257831325301204,0.7720481927710843,5.071129707112972,0.6666808698207464,2.188284518828452,0.13012048192771086,0.30543933054393296,"stressed_first_v, c_in_the_end, c_in_the_beginning, two_syl_open_syls, three_syl_open_syls, one_syl, two_syl","one_syl_cvc, one_syl_begin_cc, two_syl_begin_cc, two_syl_1th_stressed, three_syl_2nd_stressed, two_syl_2nd_stressed, three_syl_1th_stressed, three_syl_cv_pattern, four_syl_cv_pattern,","nom, acc, dat, abl, sent_simple, sent_two_homogen, sent_three_homogen, no_predic, sent_complic_soch, verbs_pers, parenth","one_syl_end_cc, two_syl_middle_cc, three_syl_begin_cc, three_syl_middle_cc, three_syl_end_cc, four_syl_cc_on_the_edge, five_syl_cv_pattern, adv, numeral, a_pro,","gen, ins, coord_conjs_num, sent_complic_depend, inverse, s_pro","three_syl_3rd_stressed, three_syl_cc_on_the_edge, five_syl_cc_on_the_edge,","alt_conjs_num, particip_clause",2
15,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\tolstoy_akula.txt,2.0,0.7851458885941645,7.36,0.6957375021651033,3.4399999999999995,0.14854111405835546,0.36,"stressed_first_v, c_in_the_end, c_in_the_beginning, two_syl_open_syls, three_syl_open_syls, one_syl, two_syl","one_syl_cvc, one_syl_begin_cc, two_syl_begin_cc, two_syl_1th_stressed, three_syl_2nd_stressed, two_syl_2nd_stressed, three_syl_1th_stressed, three_syl_cv_pattern, four_syl_cv_pattern,","nom, acc, dat, abl, sent_two_homogen, sent_three_homogen, no_predic, sent_complic_soch, verbs_pers, parenth","one_syl_end_cc, two_syl_middle_cc, three_syl_begin_cc, three_syl_middle_cc, three_syl_end_cc, four_syl_cc_on_the_edge, adv, numeral, a_pro,","gen, ins, coord_conjs_num, sent_complic_depend, inverse, s_pro","three_syl_3rd_stressed, three_syl_cc_on_the_edge, five_syl_cc_on_the_edge,","alt_conjs_num, particip_clause",1
16,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\tolstoy_lev_i_sobachka.txt,2.1635802469135803,0.8086419753086421,7.043478260869565,0.5571229887216362,3.347826086956521,0.17901234567901236,0.2608695652173913,"stressed_first_v, c_in_the_end, c_in_the_beginning, two_syl_open_syls, three_syl_open_syls, one_syl, two_syl","one_syl_cvc, one_syl_begin_cc, two_syl_begin_cc, two_syl_1th_stressed, three_syl_2nd_stressed, two_syl_2nd_stressed, three_syl_1th_stressed, three_syl_cv_pattern, four_syl_cv_pattern,","nom, acc, dat, abl, sent_two_homogen, sent_three_homogen, no_predic, sent_complic_soch, verbs_pers,","one_syl_end_cc, two_syl_middle_cc, three_syl_begin_cc, three_syl_middle_cc, three_syl_end_cc, four_syl_cc_on_the_edge, five_syl_cv_pattern, adv, numeral, a_pro,","gen, ins, coord_conjs_num, sent_complic_depend, inverse, s_pro","three_syl_3rd_stressed, three_syl_cc_on_the_edge, five_syl_cc_on_the_edge,","alt_conjs_num,",1
17,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\zahoder_seraya_zvezdochka.txt,2.13963963963964,0.7927927927927928,6.364238410596026,0.892284574260741,3.1258278145695364,0.12894144144144146,0.3443708609271523,"stressed_first_v, c_in_the_end, c_in_the_beginning, two_syl_open_syls, three_syl_open_syls, one_syl, two_syl","one_syl_cvc, one_syl_begin_cc, two_syl_begin_cc, two_syl_1th_stressed, three_syl_2nd_stressed, two_syl_2nd_stressed, three_syl_1th_stressed, three_syl_cv_pattern, four_syl_cv_pattern,","nom, acc, dat, abl, sent_simple, sent_two_homogen, sent_three_homogen, no_predic, sent_complic_soch, verbs_pers, parenth","one_syl_end_cc, two_syl_middle_cc, three_syl_begin_cc, three_syl_middle_cc, three_syl_end_cc, four_syl_cc_on_the_edge, five_syl_cv_pattern, adv, numeral, a_pro,","gen, ins, coord_conjs_num, sent_complic_depend, inverse, s_pro","three_syl_3rd_stressed, three_syl_cc_on_the_edge, five_syl_cc_on_the_edge,","alt_conjs_num, particip_clause",1
18,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\zhitkov_kak_ya_lovil_chelovechkov.txt,2.1419396274887603,0.739242132305716,3.6488888888888886,0.7963824469361067,1.9555555555555555,0.13166345536287735,0.18666666666666668,"stressed_first_v, c_in_the_end, c_in_the_beginning, two_syl_open_syls, three_syl_open_syls, one_syl, two_syl","one_syl_cvc, one_syl_begin_cc, two_syl_begin_cc, two_syl_1th_stressed, three_syl_2nd_stressed, two_syl_2nd_stressed, three_syl_1th_stressed, three_syl_cv_pattern, four_syl_cv_pattern,","nom, acc, dat, abl, sent_simple, sent_two_homogen, sent_three_homogen, no_predic, sent_complic_soch, verbs_pers, parenth","one_syl_end_cc, two_syl_middle_cc, three_syl_begin_cc, three_syl_middle_cc, three_syl_end_cc, four_syl_cc_on_the_edge, five_syl_cv_pattern, adv, numeral, a_pro,","gen, ins, coord_conjs_num, sent_complic_depend, inverse, s_pro","three_syl_3rd_stressed, three_syl_cc_on_the_edge, five_syl_cc_on_the_edge,","alt_conjs_num, particip_clause",2
19,C:\Users\Mike\PycharmProjects\readability\texts_acc_to_classes\3\zhitkov_morskie_istorii.txt,2.0679611650485437,0.8317152103559871,5.3,0.700531151883699,2.3666666666666667,0.11326860841423947,0.2333333333333333,"stressed_first_v, c_in_the_end, c_in_the_beginning, two_syl_open_syls, three_syl_open_syls, one_syl, two_syl","one_syl_cvc, one_syl_begin_cc, two_syl_begin_cc, two_syl_1th_stressed, three_syl_2nd_stressed, two_syl_2nd_stressed, three_syl_1th_stressed, three_syl_cv_pattern, four_syl_cv_pattern,","nom, acc, dat, abl, sent_simple, sent_two_homogen, sent_three_homogen, no_predic, sent_complic_soch, verbs_pers,","one_syl_end_cc, two_syl_middle_cc, three_syl_begin_cc, three_syl_middle_cc, three_syl_end_cc, four_syl_cc_on_the_edge, adv, numeral, a_pro,","gen, ins, coord_conjs_num, sent_complic_depend, inverse, s_pro","three_syl_3rd_stressed, three_syl_cc_on_the_edge, five_syl_cc_on_the_edge,","alt_conjs_num, particip_clause",2
